,,,,,,,,,,,
Persyaratan Dasar,Verifikator,,,,,,,,,,
Kesesuaian Kegiatan Pemanfaatan Ruang (KKPR),"Direktorat Mikro
Direktorat Makro",,,,,,,,,,
Persetujuan Lingkungan (PL),Direktorat Lingkungan Hidup dan Penanggulangan Bencana,,,,,,,,,,
Persetujuan Bangunan Gedung (PBG),Direktorat Sarana Prasarana Dasar,,,,,,,,,,
Sertifikat Laik Fungsi (SLF),Direktorat Sarana Prasarana Dasar,,,,,,,,,,
,,52213,Aktivitas Jalan Tol,Dit PGKP,,,,,,,
,,52214,Aktivitas Perparkiran Di Badan Jalan (On Street Parking),Dit PGKP,,,,,,,
,,52215,Aktivitas Perparkiran Di Luar Badan Jalan (Off Street Parking),Dit PGKP,,,,,,,
,,52219,Aktivitas Penunjang Angkutan Darat Lainnya,Dit PGKP,,,,,,,
,GERRY LAUT,52221,Aktivitas Pelayanan Kepelabuhanan Laut,,Izin Pemeriksaan Nonmedik pada Manusia dengan Pembangkit Radiasi Pengion,,,,,,
,,52222,Aktivitas Pelayanan Kepelabuhanan Sungai Dan Danau,,Izin Pemeriksaan Nonmedik pada Manusia dengan Pembangkit Radiasi Pengion,,,,,,
,,52223,Aktivitas Pelayanan Kepelabuhanan Penyeberangan,,Izin Pemeriksaan Nonmedik pada Manusia dengan Pembangkit Radiasi Pengion,,,,,,
,,52224,Aktivitas Pelabuhan Perikanan,,-,,,,,,
,,52225,Aktivitas Pengelolaan Kapal,,-,,,,,,
,,52229,Aktivitas Penunjang Angkutan Perairan Lainnya,,-,,,,,,
,,52231,Aktivitas Kebandarudaraan,Dit PGKP,Izin pemeriksaan nonmedik pada manusia dengan pembangkit radiasi pengion,KL PUSAT,,,,,
,,,,,Sertifikat/Register bandar udara,KL PUSAT,,,,,
,,52232,Jasa Pelayanan Navigasi Penerbangan,Dit PGKP,Izin produksi alat peralatan pertahanan dan keamanan,KL PUSAT,,,,,
,,,,,Izin penetapan industri pertahanan,KL PUSAT,,,,,
,,52240,Penanganan Kargo (Bongkar Muat Barang),Dit PGKP,Sertifikat pemenuhan standar sistem manajemen keamanan pangan olahan di sarana peredaran,KL PUSAT,,,,,
,,,,,Sertifikat pemenuhan komitmen sistem manajemen keamanan pangan olehan di sarana peredaran,Dit KP,,,,,
,,52291,Jasa Pengurusan Transportasi (Jpt),Dit PGKP,,,,,,,
,,52292,Aktivitas Ekspedisi Muatan Kereta Api Dan Ekspedisi Angkutan Darat,Dit PGKP,,,,,,,
,,52293,Aktivitas Ekspedisi Muatan Kapal (Emkl),Dit PGKP,,,,,,,
,,52294,Aktivitas Ekspedisi Muatan Pesawat Udara (Empu),Dit PGKP,,,,,,,
,,52295,Angkutan Multimoda,Dit PGKP,,,,,,,
,,52296,Jasa Penunjang Angkutan Udara,Dit PGKP,,,,,,,
,,52297,Jasa Keagenan Kapal/Agen Perkapalan Perusahaan Pelayaran,Dit PGKP,,,,,,,
,,52298,Aktivitas Tally Mandiri,Dit IKB,,,,,,,
,,52299,Aktivitas Penunjang Angkutan Lainnya Ytdl,Dit PGKP,,,,,,,
,,53100,Aktivitas Pos,Dit PGKP,,,,,,,
,,53201,Aktivitas Kurir,Dit PGKP,Sertifikat pemenuhan standar sistem manajemen keamanan pangan olahan di sarana peredaran,KL PUSAT,,,,,
,,,,,Sertifikat pemenuhan komitmen sistem manajemen keamanan pangan olahan di Sarana peredaran,KL PUSAT,,,,,
,,53202,Aktivitas Agen Kurir,Dit PGKP,,,,,,,
,,71207,Jasa Klasifikasi Kapal,Dit PGKP,,,,,,,
,,33151,"Reparasi Kapal, Perahu Dan Bangunan Terapung",,Penyimpanan Mineral Ikutan Radioaktif,KL Pusat,,,,,
,,,,,Penyimpanan Mineral Ikutan Radioaktif,KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,33152,Reparasi Lokomotif Dan Gerbong Kereta,,-,,,,,,
,,33153,Reparasi Pesawat Terbang,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,33159,"Reparasi Alat Angkutan Lainnya, Bukan Kendaraan Bermotor",,Reparasi Kendaraan Perang,Dit Sarprasos,,,,,
,,,,,"Reparasi Alat Angkutan Lainnya, Bukan Kendaraan Bermotor Selain Kendaraan Perang",Dit Sarprasos,,,,,
,,84222,Angkatan Darat,KL Pusat,-,,,,,,
,,84223,Angkatan Udara,KL Pusat,-,,,,,,
,,84224,Angkatan Laut,KL Pusat,-,,,,,,
,,,,,,,,,,,
O. BIDANG KOMUNIKASI DAN INFORMATIKA ,,,,,,,,,,,
Komunikasi dan Informatika,Komunikasi Publik,58110,Penerbitan Buku,KL Pusat,Sertifikat Standar,KL Pusat,,,,,
,,58120,Penerbitan Direktori Dan Mailing List ,DIt DKB,Sertifikat Standar (Khusus penerbitan daftar informasi (database) yang dapat dipublikasikan dalam bentuk elektronik),DIt DKB,,,,,
,,58130,"Penerbitan Surat Kabar, Jurnal Dan Buletin Atau Majalah",Biro SDM Humas,Sertifikat Standar (Khusus Komik),Biro SDM Humas,,,,,
,,58190,Aktivitas Penerbitan Lainnya,Biro SDM Humas,"Sertifikat Standar (Khusus penerbitan secara elektronik atau secara online, untuk materi penerbitan lainnya seperti foto-foto, seni grafis, formulir, poster, reproduksi karya seni (lukisan), material periklanan, informasi statistik dan informasi)",Biro SDM Humas,,,,,
,,59111,"Aktivitas Produksi Film, Video Dan Program Televisi Oleh Pemerintah",Biro SDM Humas,,,,,,"Kegiatan ini hanya untuk (atau terkait dengan) Pemerintah, aktivitas profesi, sosial, politik, dll. Perizinan tidak diproses melalui Sistem OSS Berbasis Risiko, agar melihat ketentuan peraturan perundang-undangan terkait",
,,59112,"Aktivitas Produksi Film, Video Dan Program Televisi Oleh Swasta (untuk Usaha Mikro)",Biro SDM Humas,Sertifikat Standar (Khusus Untuk Animasi),Biro SDM Humas,,,,,
,,59121,"Aktivitas Pascaproduksi Film, Video Dan Program Televisi Oleh Pemerintah",Biro SDM Humas,,,,,,"Kegiatan ini hanya untuk (atau terkait dengan) Pemerintah, aktivitas profesi, sosial, politik, dll. Perizinan tidak diproses melalui Sistem OSS Berbasis Risiko, agar melihat ketentuan peraturan perundang-undangan terkait",
,,59122,"Aktivitas Pascaproduksi Film, Video Dan Program Televisi Oleh Swasta",Biro SDM Humas,Sertifikat Standar (Khusus Untuk Animasi),Biro SDM Humas,,,,,
,,59131,"Aktivitas Distribusi Film, Video Dan Program Televisi Oleh Pemerintah",Biro SDM Humas,,,,,,"Kegiatan ini hanya untuk (atau terkait dengan) Pemerintah, aktivitas profesi, sosial, politik, dll. Perizinan tidak diproses melalui Sistem OSS Berbasis Risiko, agar melihat ketentuan peraturan perundang-undangan terkait",
,,59132,"Aktivitas Distribusi Film, Video Dan Program Televisi Oleh Swasta",KL Pusat,,,,,,,
,,59140,Aktivitas Pemutaran Film,KL Pusat,,,,,,,
,,59201,Aktivitas Perekaman Suara,Biro SDM Humas,,,,,,,
,,59202,Aktivitas Penerbitan Musik Dan Buku Musik,Dit Budparekraf,,,,,,,
,,60101,Penyiaran Radio Oleh Pemerintah,KL Pusat,,,,,,Aktivitas KBLI ini hanya dapat dilakukan oleh LPP RRI dan Pemerintah Daerah.,
,,60102,Penyiaran Radio Oleh Swasta,KL Pusat,Izin Penyelenggaraan Penyiaran Radio Swasta,KL Pusat,,,,,
,,60201,Aktivitas Penyiaran Dan Pemrograman Televisi Oleh Pemerintah,KL Pusat,,,,,,Aktivitas KBLI ini hanya dapat dilakukan oleh LPP TVRI dan Pemerintah Daerah.,
,,60202,Aktivitas Penyiaran Dan Pemrograman Televisi Oleh Swasta,KL Pusat,Izin penyelenggara penyiaran televisi swasta,KL Pusat,,,,,
,,,,,Hak Labuh Satelit,KL Pusat,,,,,
,,73100,Periklanan,Dit IKB,,,,,,,
,,73201,Penelitian Pasar,Dit Pemas,,,,,,,
,,73202,Jajak Pendapat Masyarakat,Dit Pemas,,,,,,,
,,63911,Aktivitas Kantor Berita Oleh Pemerintah,Biro SDM Humas,,,,,,"Kegiatan ini hanya untuk (atau terkait dengan) Pemerintah, aktivitas profesi, sosial, politik, dll. Perizinan tidak diproses melalui Sistem OSS Berbasis Risiko, agar melihat ketentuan peraturan perundang-undangan terkait",
,,63912,Aktivitas Kantor Berita Oleh Swasta,Biro SDM Humas,,,,,,"KBLI 63912 BUKAN merupakan bidang usaha yang secara khusus dapat dijalankan oleh Pelaku Usaha, sehingga tidak diproses melalui Sistem OSS Berbasis Risiko",
,,63990,Aktivitas Jasa Informasi Lainnya Ytdl,Biro SDM Humas,,,,,,,
,Telekomunikasi dan Aplikasi Informatika,58200,Penerbitan Piranti Lunak (Software),DIt DKB,Sertifikat Standar (Selain Penerbitan Gim),DIt DKB,,,,,
,,,,,Perizinan Penyelenggaraan Pos (Penerbitan Gim Untuk Usaha Mikro),DIt DKB,,,,,
,,61100,Aktivitas Telekomunikasi Dengan Kabel,Dit PED,Izin penyeleggara jaringa tetap tertutup melalui media fiber optik teresterial,KL Pusat,"Hak Perlintasan, rekomtek, ",,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,,,,Penomoran Telekomunikasi (Non Blok Nomor),KL Pusat,,,,,
,,61200,Aktivitas Telekomunikasi Tanpa Kabel,Dit PED,Izin Penyelenggaraan Jasa teleponi dasar melalui jaringan telekomunikasi,KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,,,,Penomoran Telekomunikasi (Non Blok Nomor),KL Pusat,,,,,
,,,,,lzin Pita Frekuensi Radio (IPFR),KL Pusat,,,,,
,,61300,Aktivitas Telekomunikasi Satelit,Dit PED,Izin penyeleggara jaringa tetap tertutup melalui media satelit,KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,,,,Penomoran Telekomunikasi (Non Blok Nomor),KL Pusat,,,,,
,,,,,Hak Labuh Satelit,KL Pusat,,,,,
,,61911,Jasa Panggilan Premium (Premium Call),KL Pusat,Sertifikat Penyelenggaraan Jasa Panggilan Premium (Premium Call),KL Pusat,,,,,
,,61912,Jasa Konten Sms Premium,KL Pusat,Sertifikat Penyelenggaraan Jasa Konten SMS Premium,KL Pusat,,,,,
,,61913,Jasa Internet Teleponi Untuk Keperluan Publik (Itkp),KL Pusat,Izin Penyelenggaraan Jasa Internet Teleponi untuk Keperluan Publik (ITKP),KL Pusat,,,,,
,,,,,Penomoran Telekomunikasi (Non Blok Nomor),KL Pusat,,,,,
,,61914,Jasa Panggilan Terkelola (Calling Card),KL Pusat,Sertifikat Penyelenggaraan Jasa Panggilan Terkelola (Calling Card),KL Pusat,,,,,
,,61919,Jasa Nilai Tambah Teleponi Lainnya,KL Pusat,Sertifikat Penyelenggaraan Jasa Nilai Tambah Teleponi Lainnya,KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,61921,Internet Service Provider,Dit PED,Izin Penyelenggaraan Jasa Akses Internet (Internet Service Provider/ISP),KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,61922,Jasa Sistem Komunikasi Data,Dit PED,Izin Penyelenggaraan Jasa Sistem Komunikasi Data,KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,,,,Hak Labuh Satelit,KL Pusat,,,,,
,,61923,Jasa Televisi Protokol Internet (Iptv),Dit PED,Izin Penyelenggaraan Jasa Televisi Protokol Internet (Internet Protocol Television/IPTV),KL Pusat,,,,,
,,61924,Jasa Interkoneksi Internet (Nap),Dit PED,Izin Penyelenggaraan Jasa Gerbang Akses Internet (Network Access Point/NAP),KL Pusat,,,,,
,,61929,Jasa Multimedia Lainnya,Dit PED,Izin Penyelenggaraan Jasa Multimedia Lainnya,Dit PED,,,,,
,,,,,Sertifikat Standar (Khusus untuk teknologi augmented/ virtual reality),Dit PED,,,,,
,,61991,Aktivitas Telekomunikasi Khusus Untuk Penyiaran,,,,,,,"KBLI 61991 BUKAN merupakan bidang usaha yang secara khusus dapat dijalankan oleh Pelaku Usaha, sehingga tidak diproses melalui Sistem OSS Berbasis Risiko. Hal ini berdasarkan Pasal 101 huruf a PP No.46/2021 tentang Pos, Telekomunikasi dan Penyiaran mengatur bahwa Pasal 51 s.d Pasal 54 PP 52/2000 tentang Telekomunikasi terkait ketentuan mengenai penyelenggaraan telekomunikasi khusus untuk keperluan penyiaran telah dicabut, sehingga KBLI 61991 sudah tidak berlaku.",
,,61992,Aktivitas Telekomunikasi Khusus Untuk Keperluan Sendiri,Dit PED,Izin Penyelenggaraan Telekomunikasi Khusus untuk Keperluan Badan Hukum,KL Pusat,,,,"Seluruh Catatan: Perizinan Berusaha untuk Aktivitas Telekomunikasi Khusus untuk Keperluan Sendiri yang dilakukan oleh Instansi Pemerintah, Perseorangan, dan Dinas Khusus tidak melalui sistem OSS",
,,61993,Aktivitas Telekomunikasi Khusus Untuk Keperluan Pertahanan,KL Pusat,Aktivitas Telekomunikasi Khusus untuk Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Pemasaran,KL Pusat,,,,,
,,61994,Jasa Jual Kembali Jasa Telekomunikasi,Dit PED,Sertifikat Penyelenggaraan Jual Kembali Jasa Telekomunikasi,KL Pusat,,,,,
,,61999,Aktivitas Telekomunikasi Lainnya Ytdl,Dit PED,,,,,,,
,,62011,Aktivitas Pengembangan Video Game,DIt DKB,Sertifikat Standar,Dit PED,,,,,
,,62012,Aktivitas Pengembangan Aplikasi Perdagangan Melalui Internet (E-,DIt DKB,Sertifikat Standar,DIt DKB,,,,,
,,62013,Aktivitas Pemrograman Dan Produksi Konten Media Imersif,DIt DKB,Sertifikat Standar,DIt DKB,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,62014,Aktivitas Pengembangan Teknologi Blockchain,DIt DKB,Sertifikat Standar,KL Pusat,,,,,
,,62015,Aktivitas Pemrograman Berbasis Kecerdasan Artifisial,DIt DKB,Sertifikat Standar,KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,62019,Aktivitas Pemrograman Komputer Lainnya,DIt DKB,Sertifikat Standar,DIt DKB,,,,,
,,62021,Aktivitas Konsultasi Keamanan Informasi,DIt DKB,Sertifikat Standar,DIt DKB,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,,,,Izin Pemasaran,KL Pusat,,,,,
,,62022,Aktivitas Penyediaan Identitas Digital,DIt DKB,Sertifikat Standar,KL Pusat,,,,,
,,62023,Aktivitas Penyediaan Sertifikat Elektronik Dan Layanan Yang Menggunakan Sertifikat Elektronik,DIt DKB,Sertifikat Standar,KL Pusat,,,,,
,,62024,Aktivitas Konsultasi Dan Perancangan Internet Of Things (Iot),DIt DKB,Sertifikat Standar,KL Pusat,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,,,,Izin Pemasaran,KL Pusat,,,,,
,,62029,Aktivitas Konsultasi Komputer Dan Manajemen Fasilitas Komputer,DIt DKB,Sertifikat Standar,DIt DKB,,,,,
,,,,,Izin edar alat kesehatan dalam negeri,KL Pusat,,,,,
,,,,,Surat keterangan pendukung ekspor impor - sertifikat bebas jual untuk produk dalam negeri,KL Pusat,,,,,
,,,,,Surat keterangan pendukung ekspor impor - sertifikat pemberitahuan ekspor,KL Pusat,,,,,
,,,,,Sertifikat Cara Pembuatan Alat Kesehatan yang Baik (CPAKB),KL Pusat,,,,,
,,,,,Izin edar alat kesehatan impor,KL Pusat,,,,,
,,62090,Aktivitas Teknologi Informasi Dan Jasa Komputer Lainnya,DIt DKB,Sertifikat Standar (untuk Usaha Besar),DIt DKB,,,,,
,,63111,Aktivitas Pengolahan Data,DIt DKB,Sertifikat Standar,DIt DKB,,,,,
,,63112,Aktivitas Hosting Dan Ybdi,DIt DKB,Sertifikat Standar,DIt DKB,,,,,
,,63121,Portal Web Dan/Atau Platform Digital Tanpa Tujuan Komersial,DIt DKB,Sertifikat Standar (untuk Usaha Besar),DIt DKB,,,,,
,,63122,Portal Web Dan/Atau Platform Digital Dengan Tujuan Komersial,DIt DKB,Surat Izin Usaha Perdagangan Melalui Sistem Elektronik (SIUPMSE),KL Pusat,,,,,
,,,,,Sertifikat Standar (Selain Penyelenggara Perdagangan Melalui Sistem Elektronik (PPMSE) dan Penyelenggara Sarana Perantara (PSP),DIt DKB,,,,,
,,95110,Reparasi Komputer Dan Peralatan Sejenisnya,DIt DKB,Sertifikat Standar (untuk Usaha Menengah dan Usaha Besar),DIt DKB,,,,,
,,95120,Reparasi Peralatan Komunikasi,DIt DKB,Sertifikat Standar (untuk Usaha Menengah dan Usaha Besar),DIt DKB,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,95210,Reparasi Alat-Alat Elektronik Konsumen,DIt DKB,Sertifikat Standar (untuk Usaha Menengah dan Usaha Besar),DIt DKB,,,,,
,,43212,Instalasi Telekomunikasi,Dit PED,Sertifikat Standar,Dit PED,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,43213,Instalasi Elektronika,Dit PED,Sertifikat Standar,Dit PED,,,,,
,,,,,Izin Produksi Alat Peralatan Pertahanan dan Keamanan,KL Pusat,,,,,
,,,,,Izin Penetapan Industri Pertahanan,KL Pusat,,,,,
,,43215,Instalasi Sinyal Dan Telekomunikasi Kereta Api,Dit PED,Sertifikat Standar,Dit PED,,,,,
,,43216,Instalasi Sinyal Dan Rambu-Rambu Jalan Raya,Dit PED,Sertifikat Standar,Dit PED,,,,,
,,,,,,,,,,,
"P. BIDANG KOPERASI, USAHA KECIL, MENEGAH",,,,,,,,,,,
,,64141,Koperasi Simpan Pinjam Primer (Ksp Primer),Dit Pemas,,,,,,,
,,64142,Unit Simpan Pinjam Koperasi Primer (Usp Koperasi Primer),Dit Pemas,,,,,,,
,,64143,Koperasi Simpan Pinjam Sekunder (Ksp Sekunder),Dit Pemas,,,,,,,
,,64144,Unit Simpan Pinjam Koperasi Sekunder (Usp Koperasi Sekunder),Dit Pemas,,,,,,,
,,64145,Koperasi Simpan Pinjam Dan Pembiayaan Syariah Primer (Kspps,Dit Pemas,,,,,,,
,,64146,Unit Simpan Pinjam Dan Pembiayaan Syariah Koperasi Primer (Uspps,Dit Pemas,,,,,,,
,,64147,Koperasi Simpan Pinjam Dan Pembiayaan Syariah Sekunder (Kspps,Dit Pemas,,,,,,,
,,64148,Unit Simpan Pinjam Dan Pembiayaan Syariah Koperasi Sekunder,Dit Pemas,,,,,,,
,,64151,Lembaga Keuangan Mikro Konvensional,Dit Pemas,,,,,,,
,,64152,Lembaga Keuangan Mikro Syariah,Dit Pemas,,,,,,,
,,66292,"Aktivitas Pemeringkat Usaha Mikro, Kecil, Menengah Dan Koperasi",Dit Pemas,,,,,,,
Q. BIDANG PENANAMAN MODAL,,,,,,,,,,,
Penanaman Modal,Keuangan,64110,Bank Sentral,Dit Pendanaan,-,,,,,,
,,64121,Bank Umum Konvensional,Dit Pendanaan,-,,,,,,
,,64122,Bank Umum Syariah,Dit Pendanaan,-,,,,,,
,,64123,Unit Usaha Syariah Bank Umum,Dit Pendanaan,-,,,,,,
,,64131,Bank Perkreditan Rakyat,Dit Pendanaan,-,,,,,,
,,64132,Bank Pembiayaan Rakyat Syariah,Dit Pembiayaan,-,,,,,,
,,64151,Lembaga Keuangan Mikro Konvensional,Biro Keu  BMN/ADP,-,,,,,,
,,64152,Lembaga Keuangan Mikro Syariah,Biro Keu  BMN/ADP,-,,,,,,
,,64190,Perantara Moneter Lainnya,Biro Keu  BMN/ADP,-,,,,,,
,,64200,Aktivitas Perusahaan Holding,Dit IKB,-,,,,,,
,,64300,"Trust, Pendanaan Dan Entitas Keuangan Sejenis",Dit Pendanaan,-,,,,,,
,,64400,Otoritas Jasa Keuangan (OJK),Dit Pendanaan,-,,,,,,
,,64500,Lembaga Penjamin Simpanan (LPS),Dit Pendanaan,-,,,,,,
,,64911,Perusahaan Pembiayaan Konvensional,Dit Pembiayaan,-,,,,,,
,,64912,Perusahaan Pembiayaan Syariah,Dit Pembiayaan,-,,,,,,
,,64913,Unit Usaha Syariah Perusahaan Pembiayaan,Dit Pembiayaan,-,,,,,,
,,64921,Pergadaian Konvensional,Dit Pembiayaan,-,,,,,,
,,64922,Pergadaian Syariah,Dit Pembiayaan,-,,,,,,
,,64923,Unit Usaha Syariah Pergadaian,Dit Pembiayaan,-,,,,,,
,,64931,Perusahaan Modal Ventura Konvensional,Dit IKB,-,,,,,,
,,64932,Perusahaan Modal Ventura Syariah,Dit IKB,-,,,,,,
,,64933,Unit Usaha Syariah Modal Ventura,Dit IKB,-,,,,,,
,,64941,Perusahaan Pembiayaan Infrastruktur Konvensional,Dit Pembiayaan,-,,,,,,
,,64942,Perusahaan Pembiayaan Infrastruktur Syariah,Dit Pembiayaan,-,,,,,,
,,64943,Unit Usaha Syariah Perusahaan Pembiayaan Infrastruktur,Dit Pembiayaan,-,,,,,,
,,64951,Layanan Pinjam Meminjam Uang Berbasis Teknologi Informasi,Dit Pembiayaan,-,,,,,,
,,64953,Unit Usaha Syariah Layanan Pinjam Meminjam Uang Berbasis,Dit Pembiayaan,-,,,,,,
,,64991,Lembaga Pembiayaan Ekspor Indonesia,Dit Pembiayaan,-,,,,,,
,,64992,Perusahaan Pembiayaan Sekunder Perumahan,Dit Pembiayaan,-,,,,,,
,,64999,"Aktivitas Jasa Keuangan Lainnya YTDL, Bukan Asuransi dan Dana",Biro Keu  BMN/ADP,-,,,,,,
,,65111,Asuransi Jiwa Konvensional,Biro SDM,-,,,,,,
,,65112,Asuransi Jiwa Syariah,Biro SDM,-,,,,,,
,,65113,Unit Syariah Asuransi Jiwa,Biro SDM,-,,,,,,
,,65121,Asuransi Umum Konvensional,Biro SDM,-,,,,,,
,,65122,Asuransi Umum Syariah,Biro SDM,-,,,,,,
,,65123,Unit Syariah Asuransi Umum,Biro SDM,-,,,,,,
,,65131,Perusahaan Penjaminan Konvensional,,-,,,,,,
,,65132,Perusahaan Penjaminan Syariah,,-,,,,,,
,,65133,Unit Usaha Syariah Perusahaan Penjaminan,,-,,,,,,
,,65211,Reasuransi Konvensional,Biro SDM,-,,,,,,
,,65212,Reasuransi Syariah,Biro SDM,-,,,,,,
,,65213,Unit Syariah Reasuransi,Biro SDM,-,,,,,,
,,65221,Perusahaan Penjaminan Ulang Konvensional,,-,,,,,,
,,65222,Perusahaan Penjaminan Ulang Syariah,,-,,,,,,
,,65311,Dana Pensiun Pemberi Kerja Konvensional,Dit Pendanaan,-,,,,,,
,,65312,Dana Pensiun Pemberi Kerja Syariah,Dit Pendanaan,-,,,,,,
,,65313,Unit Syariah Dana Pensiun Pemberi Kerja,Dit Pendanaan,-,,,,,,
,,65321,Dana Pensiun Lembaga Keuangan Konvensional,Dit Pendanaan,-,,,,,,
,,65322,Dana Pensiun Lembaga Keuangan Syariah,Dit Pendanaan,-,,,,,,
,,66111,Bursa Efek,Dit Pendanaan,-,,,,,,
,,66112,Lembaga Kliring dan Penjaminan Efek,Dit IKB,-,,,,,,
,,66113,Lembaga Penyimpanan Dan Penyelesaian,,-,,,,,,
,,66114,Lembaga Penilaian Harga Efek (LPHE),Dit IKB,-,,,,,,
,,66115,Penyelenggara Dana Perlindungan Pemodal (PDPP),Dit IKB,-,,,,,,
,,66116,Lembaga Pendanaan Efek,Dit Pendanaan,-,,,,,,
,,66117,Penyelenggara Pasar Alternatif,Dit IKB,-,,,,,,
,,66118,Penyelenggara Penawaran Efek Melalui Layanan Urun Dana,Dit IKB,-,,,,,,
,,66119,Penyelenggara Infrastruktur Perdagangan di Pasar Modal Lainnya,Dit IKB,-,,,,,,
,,66121,Bursa Berjangka,Dit IKB,-,,,,,,
,,66122,Lembaga Kliring Dan Penjaminan Berjangka,,-,,,,,,
,,66123,Bursa Berjangka Penyelenggara Pasar Fisik,Dit IKB,-,,,,,,
,,66124,Lembaga Kliring Dan Penjaminan Berjangka Penyelenggara Pasar,Dit IKB,-,,,,,,
,,66131,Penyelenggara Sarana Pelaksanaan Transaksi di Pasar Uang dan,Dit IKB,-,,,,,,
,,66132,Central Counterparty Transaksi Derivatif Suku Bunga dan Nilai,Dit IKB,-,,,,,,
,,66139,Penyelenggara Infrastruktur Pasar Uang dan Pasar Valuta Asing,Dit IKB,-,,,,,,
,,66141,Penjamin Emisi Efek (Underwriter),Dit IKB,-,,,,,,
,,66142,Perantara Pedagang Efek (Broker Dealer),Dit IKB,-,,,,,,
,,66143,Perusahaan Efek Daerah (PED),Dit IKB,-,,,,,,
,,66144,Perantara Pedagang Efek untuk Efek Bersifat Utang dan Sukuk,Dit IKB,-,,,,,,
,,66145,Agen Perantara Pedagang Efek,Dit IKB,-,,,,,,
,,66146,Agen Penjual Efek Reksa Dana (APERD),Dit IKB,-,,,,,,
,,66147,Gerai Penjualan Efek Reksa Dana,Dit IKB,-,,,,,,
,,66149,Perusahaan Efek Selain Manajemen Investasi Lainnya,Dit IKB,-,,,,,,
,,66151,Pedagang Berjangka,,-,,,,,,
,,66152,Pialang Perdagangan Berjangka,,-,,,,,,
,,66153,Pedagang Fisik Komoditi,,-,,,,,,
,,66154,Perantara Perdagangan Fisik Komoditi,,-,,,,,,
,,66159,Perantara Perdagangan Berjangka Komoditi Lainnya,,-,,,,,,
,,66160,Kegiatan Penukaran Valuta Asing (Money Changer),Dit Pembiayaan,-,,,,,,
,,66171,Penyelenggara Sistem Perdagangan Alternatif,Biro Umum/PBJ,-,,,,,,
,,66172,Pengelola Sentra Dana Berjangka,,-,,,,,,
,,66173,Penasihat Berjangka,Biro Keu  BMN/ADP,-,,,,,,
,,66174,Pengelola Tempat Penyimpanan Fisik Komoditi,,-,,,,,,
,,66179,Aktivitas Penunjang Perdagangan Berjangka Komoditi Lainnya,KL Pusat,-,,,,,,
,,66191,Biro Administrasi Efek,Dit IKB,-,,,,,,
,,66192,Kustodian (Custodian),Dit IKB,-,,,,,,
,,66193,Wali Amanat (Trustee),,-,,,,,,
,,66194,Perusahaan Pemeringkat Efek,Dit IKB,-,,,,,,
,,66195,Ahli Syariah Pasar Modal (ASPM),Dit IKB,-,,,,,,
,,66199,Aktivitas Penunjang Jasa Keuangan Lainnya YTDL,,-,,,,,,
